subject_name,course_title,course_url
Science Courses,Friction and Wear of materials: principle and case studies,https://www.classcentral.com/course/swayam-friction-and-wear-of-materials-principle-and-case-studies-17614
Science Courses,Fundamentals of combustion for propulsion,https://www.classcentral.com/course/swayam-fundamentals-of-combustion-for-propulsion-17620
Science Courses,Natural Hazards,https://www.classcentral.com/course/swayam-natural-hazards-17703
Science Courses,Optical Sensors,https://www.classcentral.com/course/swayam-optical-sensors-17715
Science Courses,Laws of Thermodynamics,https://www.classcentral.com/course/swayam-laws-of-thermodynamics-17672
Science Courses,Materials Science and Engineering,https://www.classcentral.com/course/swayam-materials-science-and-engineering-17686
Science Courses,Why Do We Age? The Molecular Mechanisms of Ageing,https://www.classcentral.com/course/ageing-3416
Science Courses,Next Generation Biosecurity: Responding to 21st Century Biorisks,https://www.classcentral.com/course/biosecurity-12543
Science Courses,Metabolomics: Understanding Metabolism in the 21st Century,https://www.classcentral.com/course/metabolomics-3896
Science Courses,Whole Genome Sequencing: Decoding the Language of Life and Health,https://www.classcentral.com/course/whole-genome-sequencing-5663
Science Courses,Environmental Challenges: Rights and Values in Ecosystem Services,https://www.classcentral.com/course/environmental-challenges-rights-values-6374
Science Courses,Forensic Facial Reconstruction: Finding Mr. X,https://www.classcentral.com/course/forensic-facial-reconstruction-7641
Science Courses,Discovering Science: Medicinal Chemistry,https://www.classcentral.com/course/discovering-science-medicinal-chemistry-7739
Science Courses,Extinctions: Past and Present,https://www.classcentral.com/course/extinctions-past-present-8004
Science Courses,Environmental Challenges: Hierarchy in Property Rights,https://www.classcentral.com/course/environmental-challenges-property-rights-6375
Science Courses,Discovering Science: Global Challenges,https://www.classcentral.com/course/discovering-science-global-challenges-7740
Science Courses,Reactive Intermediates Carbene and Nitrene,https://www.classcentral.com/course/swayam-reactive-intermediates-carbene-and-nitrene-12915
Business Courses,Managing Building Adaptation: A Sustainable Approach,https://www.classcentral.com/course/edx-managing-building-adaptation-a-sustainable-approach-8779
Business Courses,Improving Your Business Through a Culture of Health,https://www.classcentral.com/course/edx-improving-your-business-through-a-culture-of-health-11363
Business Courses,Strategy and the Sustainable Enterprise,https://www.classcentral.com/course/edx-strategy-and-the-sustainable-enterprise-4081
Business Courses,Strategie di produzione e sistemi di logistica,https://www.classcentral.com/course/edx-strategie-di-produzione-e-sistemi-di-logistica-12126
Business Courses,Finanzas Personales,https://www.classcentral.com/course/edx-finanzas-personales-5357
Business Courses,Identifying Entrepreneurial Opportunities,https://www.classcentral.com/course/edx-identifying-entrepreneurial-opportunities-12828
Business Courses,Reputation Management in a Digital World,https://www.classcentral.com/course/edx-reputation-management-in-a-digital-world-6031
Business Courses,Public Library Marketing and Public Relations,https://www.classcentral.com/course/edx-public-library-marketing-and-public-relations-9175
Business Courses,Gestión de identificación para recaudo de facturas,https://www.classcentral.com/course/edx-gestion-de-identificacion-para-recaudo-de-facturas-13831
Business Courses,Business Fundamentals,https://www.classcentral.com/course/ubcx-business-fundamentals-18335
Business Courses,Corporate Innovation,https://www.classcentral.com/course/uqx-corporate-innovation-18338
Business Courses,Design Thinking,https://www.classcentral.com/course/ritx-design-thinking-18340
Business Courses,MBA Core Curriculum,https://www.classcentral.com/course/USMx-UMD-MBA-Core-Curriculum-18345
Business Courses,Innovación y emprendimiento,https://www.classcentral.com/course/tecdemonterreyx-innovacion-y-emprendimiento-18346
Business Courses,The Economics of Energy Transition,https://www.classcentral.com/course/delftx-the-economics-of-energy-transition-18348
Business Courses,Corporate Finance and Valuation Methods,https://www.classcentral.com/course/nyif-corporate-finance-and-valuation-methods-18349
Business Courses,Family Businesses: Entrepreneurship and Leadership to Transcend,https://www.classcentral.com/course/tecdemonterreyx-family-businesses-entrepreneurshi-18351
Business Courses,Enterprise Sales,https://www.classcentral.com/course/queensx-enterprise-sales-18352
Business Courses,Ciencia de Datos,https://www.classcentral.com/course/tecdemonterreyx-ciencia-de-datos-18354
Business Courses,Gérer son personnel de façon efficace,https://www.classcentral.com/course/hecmontrealx-gerer-son-personnel-de-facon-efficac-18355
Business Courses,Logística para micro y pequeñas empresas - MYPES,https://www.classcentral.com/course/logycax-logistica-para-micro-y-pequenas-empresas-18360
Business Courses,Inteligencia emocional y liderazgo,https://www.classcentral.com/course/anahuacx-inteligencia-emocional-y-liderazgo-18362
Business Courses,5G Strategy for Business Leaders,https://www.classcentral.com/course/linuxfoundationx-5g-strategy-for-business-leaders-18367
Business Courses,Internationalization and Localization,https://www.classcentral.com/course/uwashingtonx-internationalization-and-localizatio-18368
Business Courses,Capital Markets,https://www.classcentral.com/course/nyif-capital-markets-18369
Business Courses,Applied Entrepreneurship: Scaling a Business for Success,https://www.classcentral.com/course/umgc-usmx-applied-entrepreneurship-scaling-a-busi-18371
Business Courses,Identificación de productos en el mundo logístico,https://www.classcentral.com/course/logycax-identificacion-de-productos-en-el-mundo-l-18375
Business Courses,Colaboración organizacional y redes de valor,https://www.classcentral.com/course/logycax-colaboracion-organizacional-y-redes-de-va-18376
Business Courses,Digital Transformation,https://www.classcentral.com/course/kthx-digital-transformation-18379
Business Courses,Credit Risk and Credit Analysis,https://www.classcentral.com/course/nyif-credit-risk-and-credit-analysis-18380
Business Courses,Creating Digital Content,https://www.classcentral.com/course/creating-digital-content-18282
Business Courses,FinTech - Financial Innovation,https://www.classcentral.com/course/fintech-financial-innovation-18285
Business Courses,Leadership in Global Development,https://www.classcentral.com/course/uqx-leadership-in-global-development-program-18291
Business Courses,Finance,https://www.classcentral.com/course/mitx-finance-18293
Business Courses,Global Business Leadership and Management,https://www.classcentral.com/course/thunderbirdx-global-business-leadership-and-manag-18294
Business Courses,Accounting,https://www.classcentral.com/course/iux-accounting-18297
Business Courses,Gestión de servicios: diseño de experiencias exitosas,https://www.classcentral.com/course/uncordobax-gestion-de-servicios-diseno-de-experie-18298
Business Courses,Management,https://www.classcentral.com/course/louvainx-management-18305
Business Courses,Supply Chain Management,https://www.classcentral.com/course/mitx-supply-chain-management-18308
Business Courses,International Hospitality Management,https://www.classcentral.com/course/hkpolyux-international-hospitality-management-18309
Business Courses,Project Management,https://www.classcentral.com/course/ritx-project-management-18310
Business Courses,Entrepreneurship,https://www.classcentral.com/course/iimbx-entrepreneurship-18313
Business Courses,Business Management,https://www.classcentral.com/course/iimbx-business-management-18314
Business Courses,Liderazgo y trabajo en equipo en grupos de mejora continua,https://www.classcentral.com/course/upvalenciax-liderazgo-y-trabajo-en-equipo-en-grup-18316
Business Courses,Managing Technology & Innovation: How to deal with disruptive change,https://www.classcentral.com/course/rwthx-managing-technology-and-innovation-how-to-d-18319
Business Courses,Marketing in a Digital World,https://www.classcentral.com/course/curtinx-marketing-in-a-digital-world-18327
Business Courses,Digital Product Management,https://www.classcentral.com/course/bux-digital-product-management-18328
Business Courses,Digital Leadership,https://www.classcentral.com/course/bux-digital-leadership-18329
Business Courses,Business Analytics,https://www.classcentral.com/course/columbiax-business-analytics-18330
Business Courses,Accounting and Financial Management,https://www.classcentral.com/course/usmx-umgc-accounting-and-financial-management-18331
Science Courses,Improving Food Production with Agricultural Technology and Plant Biotechnology,https://www.classcentral.com/course/food-production-agricultural-technology-plant-bio-14399
Science Courses,Introduction to Humanitarian Aid,https://www.classcentral.com/course/disaster-management-7128
Science Courses,Environmental Challenges: Human Impact in the Natural Environment,https://www.classcentral.com/course/environmental-ethics-human-impact-6376
Science Courses,Discovering Science: Chemical Products,https://www.classcentral.com/course/discovering-science-chemical-products-7741
Science Courses,Mastering Quantum Mechanics,https://www.classcentral.com/course/edx-mastering-quantum-mechanics-2171
Business Courses,Marketing Analytics,https://www.classcentral.com/course/berkeleyx-marketing-analytics-18332
Business Courses,Business Leadership,https://www.classcentral.com/course/uqx-business-leadership-18333
Business Courses,Managerial Economics and Business Analysis,https://www.classcentral.com/course/managerial-economics-business-analysis-18507
Business Courses,Foundations of Marketing Analytics,https://www.classcentral.com/course/marketing-analytics-18518
Business Courses,Sales Operations/Management,https://www.classcentral.com/course/sales-operations-18519
Business Courses,Financial Technology (Fintech) Innovations,https://www.classcentral.com/course/financialtechnology-18523
Business Courses,Organizational Leadership,https://www.classcentral.com/course/organizational-leadership-18581
Business Courses,Administración de Proyectos: Principios Básicos,https://www.classcentral.com/course/administracion-proyectos-18584
Business Courses,Business Foundations,https://www.classcentral.com/course/wharton-business-foundations-18587
Business Courses,Claves de la Dirección de Empresas,https://www.classcentral.com/course/direccion-empresas-18589
Business Courses,Managing Major Engineering Projects,https://www.classcentral.com/course/managing-major-engineering-projects-18593
Business Courses,Essentials of Corporate Finance,https://www.classcentral.com/course/learn-finance-18594
Business Courses,Entrepreneurial Finance: Strategy and Innovation,https://www.classcentral.com/course/entrepreneurial-finance-18597
Business Courses,Finanzas corporativas,https://www.classcentral.com/course/finanzascorporativas-18600
Business Courses,Leadership and Management in Education,https://www.classcentral.com/course/newcastlex-educational-leadership-and-management-18442
Business Courses,Blockchain for Business,https://www.classcentral.com/course/linuxfoundationx-blockchain-for-business-18444
Business Courses,Risk Management in Banking and Financial Markets,https://www.classcentral.com/course/iimbx-risk-management-in-banking-and-financial-ma-18446
Business Courses,Business Model Innovation,https://www.classcentral.com/course/delftx-business-model-innovation-18447
Business Courses,Financial Decision-Making for Leaders,https://www.classcentral.com/course/babsonx-financial-decision-making-for-leaders-18448
Business Courses,Sustainable Tourism,https://www.classcentral.com/course/sustainable-tourism-wageningenx-18454
Business Courses,PreMBA Essentials for Professionals,https://www.classcentral.com/course/imperialbusinessx-pre-mba-essentials-for-professi-18455
Business Courses,Gerencia de ventas: desarrollo de habilidades comerciales,https://www.classcentral.com/course/javerianax-gerencia-de-ventas-desarrollo-de-habil-18458
Business Courses,Strategic Management,https://www.classcentral.com/course/wharton-strategic-management-18459
Business Courses,Fundamentos de Microsoft Office para la empresa,https://www.classcentral.com/course/upvalenciax-fundamentos-de-microsoft-office-para--18463
Business Courses,Marketing Digital,https://www.classcentral.com/course/marketing-digital-18466
Business Courses,Engineering Project Management: Mastering Project Complexity,https://www.classcentral.com/course/delftx-management-of-engineering-projects-dealing-18417
Business Courses,Engineering Project Management: Project Financing,https://www.classcentral.com/course/delftx-management-and-financing-of-engineering-pr-18418
Business Courses,IT Fundamentals for Business Professionals,https://www.classcentral.com/course/upvalenciax-it-fundamentals-for-business-professi-18419
Business Courses,Business Writing,https://www.classcentral.com/course/berkeleyx-business-writing-18420
Business Courses,Inteligencia de negocios,https://www.classcentral.com/course/galileox-inteligencia-de-negocios-18425
Business Courses,Excel para los negocios,https://www.classcentral.com/course/upvalenciax-excel-para-los-negocios-18428
Business Courses,Empresas familiares: emprendimiento y liderazgo para trascender,https://www.classcentral.com/course/tecdemonterreyx-empresas-familiares-emprendimient-18432
Business Courses,Risk Management of Work Related Injuries using RAMP,https://www.classcentral.com/course/risk-management-of-work-related-injuries-using-ra-18433
Business Courses,Entrepreneurial Mindset and Leadership,https://www.classcentral.com/course/babsonx-entrepreneurial-mindset-and-leadership-18434
Business Courses,Electric Cars,https://www.classcentral.com/course/delftx-electric-cars-18435
Business Courses,FinTech,https://www.classcentral.com/course/hkux-fintech-18437
Business Courses,Leading Innovation with Vijay Govindarajan,https://www.classcentral.com/course/dartmouthx-leading-innovation-with-vijay-govindar-18438
Business Courses,Leadership Essentials for Engineers,https://www.classcentral.com/course/delftx-leadership-essentials-for-engineers-18391
Business Courses,Six Sigma and Lean: Quantitative Tools for Quality and Productivity,https://www.classcentral.com/course/tumx-six-sigma-and-lean-18396
Business Courses,Risk Management,https://www.classcentral.com/course/nyif-risk-management-18398
Business Courses,Inclusive Leadership,https://www.classcentral.com/course/catalystx-inclusive-leadership-18400
Business Courses,Mergers & Acquisitions (M&A),https://www.classcentral.com/course/nyif-mergers-and-acquisitions-18401
Business Courses,Project Finance and Public Private Partnerships,https://www.classcentral.com/course/nyif-project-finance-and-public-private-partnersh-18402
Business Courses,Retail and Omnichannel Management,https://www.classcentral.com/course/dartmouthx-retail-and-omnichannel-management-18405
Business Courses,Mortgage Backed Securities (MBS),https://www.classcentral.com/course/nyif-mortgage-backed-securities-18409
Business Courses,Corporate Finance,https://www.classcentral.com/course/columbiax-corporate-finance-18411
Business Courses,Brokerage Operations,https://www.classcentral.com/course/nyif-brokerage-operations-18415
Business Courses,Business Principles and Entrepreneurial Thought,https://www.classcentral.com/course/business-principles-entrepreneurial-thought-18488
Business Courses,Google Analytics,https://www.classcentral.com/course/google-analytics-nanodegree--nd253-18234
Business Courses,The Digital Economy,https://www.classcentral.com/course/digital-economy-18247
Computer Science Courses,Machine Learning,https://www.classcentral.com/course/machlearning-373
Computer Science Courses,Computer Science 101,https://www.classcentral.com/course/cs101-375
Computer Science Courses,Sistemas embebidos: Aplicaciones con Arduino,https://www.classcentral.com/course/sisemb-4638
Computer Science Courses,Managing Devices using Enterprise Mobility Suite,https://www.classcentral.com/course/edx-managing-devices-using-enterprise-mobility-suite-4102
Computer Science Courses,Information Security- II,https://www.classcentral.com/course/swayam-information-security-ii-5292
Computer Science Courses,Intro to Deep Learning,https://www.classcentral.com/course/udacity-intro-to-deep-learning-5681
Computer Science Courses,Introducción a la informática: codificación de la información,https://www.classcentral.com/course/independent-introduccion-a-la-informatica-codificacion-de-la-informacion-4568
Computer Science Courses,Mobile Robots and Autonomous Vehicles,https://www.classcentral.com/course/france-universite-numerique-mobile-robots-and-autonomous-vehicles-3459
Computer Science Courses,Exchange 2013 Fundamentals,https://www.classcentral.com/course/edx-exchange-2013-fundamentals-5022
Computer Science Courses,General Game Playing,https://www.classcentral.com/course/ggp-588
Computer Science Courses,Introduction to Real-Time Systems,https://www.classcentral.com/course/edx-introduction-to-real-time-systems-4990
Computer Science Courses,Code-Based Cryptography,https://www.classcentral.com/course/france-universite-numerique-code-based-cryptography-3458
Computer Science Courses,Code-Based Cryptography,https://www.classcentral.com/course/france-universite-numerique-code-based-cryptography-13720
Computer Science Courses,Modelling and Simulation using Simulink,https://www.classcentral.com/course/iversity-modelling-and-simulation-using-simulink-4918
Computer Science Courses,Web Application Development: Testing and Deployment,https://www.classcentral.com/course/webapps4-5537
Computer Science Courses,基礎から学ぶITリテラシー インターネットとセキュリティ (ga065),https://www.classcentral.com/course/gacco-it--ga065-6122
Computer Science Courses,Running Experiments with Agile,https://www.classcentral.com/course/building--agile-culture-5524
Computer Science Courses,Web Application Development: Security,https://www.classcentral.com/course/webapps5-5579
Computer Science Courses,Distributed Machine Learning with Apache Spark,https://www.classcentral.com/course/edx-distributed-machine-learning-with-apache-spark-5851
Computer Science Courses,Introduction to Data Analytics,https://www.classcentral.com/course/swayam-introduction-to-data-analytics-3973
Computer Science Courses,Introduction to Cryptology,https://www.classcentral.com/course/swayam-introduction-to-cryptology-6700
Computer Science Courses,Quantum Information and Computing,https://www.classcentral.com/course/swayam-quantum-information-and-computing-6561
Computer Science Courses,Introduction to Recommender Systems,https://www.classcentral.com/course/recsys-1029
Computer Science Courses,Introduction to Windows PowerShell,https://www.classcentral.com/course/edx-introduction-to-windows-powershell-7059
Computer Science Courses,Initiation à la conception orientée objet,https://www.classcentral.com/course/france-universite-numerique-initiation-a-la-conception-orientee-objet-4582
Computer Science Courses,Introduction to Microsoft Azure,https://www.classcentral.com/course/edx-introduction-to-microsoft-azure-7217
Computer Science Courses,Introduction aux technologies des médias interactifs numériques,https://www.classcentral.com/course/france-universite-numerique-introduction-aux-technologies-des-medias-interactifs-numeriques-1514
Computer Science Courses,Robotic Vision,https://www.classcentral.com/course/edcast-robotic-vision-3152
Computer Science Courses,Advanced Cybersecurity for Mobile Platforms,https://www.classcentral.com/course/canvas-network-advanced-cybersecurity-for-mobile-platforms-7222
Computer Science Courses,À la découverte des télécommunications,https://www.classcentral.com/course/france-universite-numerique-a-la-decouverte-des-telecommunications-4556
Computer Science Courses,Creative Applications of Deep Learning with TensorFlow,https://www.classcentral.com/course/kadenze-creative-applications-of-deep-learning-with-tensorflow-6679
Computer Science Courses,"Algorithms: Design and Analysis, Part 2",https://www.classcentral.com/course/algo2-426
Computer Science Courses,Internet e il mondo delle reti (2nd ed.),https://www.classcentral.com/course/eduopen-internet-e-il-mondo-delle-reti-2nd-ed-7667
Computer Science Courses,CS125x: Advanced Distributed Machine Learning with Apache Spark,https://www.classcentral.com/course/edx-cs125x-advanced-distributed-machine-learning-with-apache-spark-5853
Computer Science Courses,Introduction to Natural Language Processing,https://www.classcentral.com/course/nlpintro-3332
Computer Science Courses,Soyez acteur de la sécurité de l'information,https://www.classcentral.com/course/france-universite-numerique-soyez-acteur-de-la-securite-de-l-information-10930
Computer Science Courses,Continuous Integration and Deployment,https://www.classcentral.com/course/udacity-continuous-integration-and-deployment-8021
Computer Science Courses,Advanced Analytics for Ecosystems around Software,https://www.classcentral.com/course/openhpi-advanced-analytics-for-ecosystems-around-software-5381
Computer Science Courses,Basic Modeling for Discrete Optimization 离散优化建模基础篇,https://www.classcentral.com/course/basic-modeling-cn-7760
Computer Science Courses,The Essentials of the TOGAF 9.1 ADM,https://www.classcentral.com/course/edx-the-essentials-of-the-togaf-9-1-adm-6491
Computer Science Courses,Computer Architecture,https://www.classcentral.com/course/swayam-computer-architecture-7895
Computer Science Courses,Information Security-3,https://www.classcentral.com/course/swayam-information-security-3-7907
Computer Science Courses,Internetwork Security,https://www.classcentral.com/course/swayam-internetwork-security-7936
Computer Science Courses,Computational Science and Engineering using Python,https://www.classcentral.com/course/swayam-computational-science-and-engineering-using-python-7949
Computer Science Courses,Machine Learning: Recommender Systems & Dimensionality Reduction,https://www.classcentral.com/course/ml-recommenders-4215
Computer Science Courses,Advanced Modeling for Discrete Optimization 离散优化建模高阶篇,https://www.classcentral.com/course/advancedmodeling-cn-7758
Computer Science Courses,Introduction to Data Storage and Management Technologies,https://www.classcentral.com/course/edx-introduction-to-data-storage-and-management-technologies-5998
Computer Science Courses,Art-duino : fabriquer des objets connectés créatifs,https://www.classcentral.com/course/france-universite-numerique-art-duino-fabriquer-des-objets-connectes-creatifs-10939
Computer Science Courses,L'essentiel pour maîtriser Linux,https://www.classcentral.com/course/france-universite-numerique-l-essentiel-pour-maitriser-linux-10941
Computer Science Courses,Curso de ciberseguridad para micropymes y autónomos,https://www.classcentral.com/course/canvas-network-curso-de-ciberseguridad-para-micropymes-y-autonomos-8094
Social Sciences Courses,أسس التربية السليمة,https://www.classcentral.com/course/edraak----6059
Social Sciences Courses,Questions stratégiques,https://www.classcentral.com/course/france-universite-numerique-questions-strategiques-4596
Social Sciences Courses,The Road to the White House: The Republican and Democratic National Party Conventions Explained and Analyzed,https://www.classcentral.com/course/open-education-by-blackboard-the-road-to-the-white-house-the-republican-and-democratic-national-party-conventions-explained-and-analyzed-6485
Social Sciences Courses,Dynamiques des paysages,https://www.classcentral.com/course/france-universite-numerique-dynamiques-des-paysages-10919
Social Sciences Courses,Remain or Leave? A MOOC on the UK Referendum on EU Membership,https://www.classcentral.com/course/open-education-by-blackboard-remain-or-leave-a-mooc-on-the-uk-referendum-on-eu-membership-6152
Social Sciences Courses,Le langage entre nature et culture,https://www.classcentral.com/course/france-universite-numerique-le-langage-entre-nature-et-culture-4680
Social Sciences Courses,Unlocking Film Rights: Understanding UK Copyright,https://www.classcentral.com/course/futurelearn-unlocking-film-rights-understanding-uk-copyright-5160
Social Sciences Courses,Towards Brexit? The UK's EU Referendum,https://www.classcentral.com/course/futurelearn-towards-brexit-the-uk-s-eu-referendum-6302
Social Sciences Courses,FSSCPx: Food Security and Sustainability: Crop production,https://www.classcentral.com/course/edx-fsscpx-food-security-and-sustainability-crop-production-6456
Social Sciences Courses,Why the European Union? A Brief History of European Integration,https://www.classcentral.com/course/why-europe-5389
Social Sciences Courses,Health in Smart Cities,https://www.classcentral.com/course/edx-health-in-smart-cities-6588
Social Sciences Courses,Teaching and Learning Iowa History - Iowans and the Struggles Against Anti-Black Racism,https://www.classcentral.com/course/canvas-network-teaching-and-learning-iowa-history-iowans-and-the-struggles-against-anti-black-racism-3675
Social Sciences Courses,How to Run an Ethical Campaign – and Win,https://www.classcentral.com/course/canvas-network-how-to-run-an-ethical-campaign-and-win-5646
Social Sciences Courses,Global politics / Politique globale,https://www.classcentral.com/course/federica-global-politics-politique-globale-7535
Social Sciences Courses,Teoría Política,https://www.classcentral.com/course/federica-teoria-politica-7547
Social Sciences Courses,Understanding Political Concepts,https://www.classcentral.com/course/federica-understanding-political-concepts-7548
Social Sciences Courses,Commodity Derivatives and Risk Management,https://www.classcentral.com/course/swayam-commodity-derivatives-and-risk-management-6563
Social Sciences Courses,Digital Culture: Visions and Legacies,https://www.classcentral.com/course/federica-digital-culture-visions-and-legacies-7565
Social Sciences Courses,Technology for Accountability Lab,https://www.classcentral.com/course/stanford-openedx-technology-for-accountability-lab-6938
Social Sciences Courses,Civil Rights and Civil Liberties,https://www.classcentral.com/course/janux-civil-rights-and-civil-liberties-1592
Social Sciences Courses,"Economics of Money and Banking, Part One",https://www.classcentral.com/course/money-1051
Social Sciences Courses,US Racial and Ethnic Politics: an Introduction,https://www.classcentral.com/course/federica-us-racial-and-ethnic-politics-an-introduction-7583
Social Sciences Courses,International Franchise Law: the World is Yours,https://www.classcentral.com/course/international-franchise-law-5401
Social Sciences Courses,The Road to the White House: The 2016 Presidential Election,https://www.classcentral.com/course/open-education-by-blackboard-the-road-to-the-white-house-the-2016-presidential-election-6484
Social Sciences Courses,Disability as a Human Rights Issue: Global and National Perspectives,https://www.classcentral.com/course/canvas-network-disability-as-a-human-rights-issue-global-and-national-perspectives-6815
Social Sciences Courses,Disability as a human rights issue: global and national perspectives,https://www.classcentral.com/course/independent-disability-as-a-human-rights-issue-global-and-national-perspectives-13413
Social Sciences Courses,La empresa en una era política,https://www.classcentral.com/course/independent-la-empresa-en-una-era-politica-4586
Social Sciences Courses,How to Read a Mind: an Introduction to Understanding Literary Characters,https://www.classcentral.com/course/how-to-read-a-mind-1574
Social Sciences Courses,Advanced Microeconomics for the Critical Mind,https://www.classcentral.com/course/canvas-network-advanced-microeconomics-for-the-critical-mind-4799
Social Sciences Courses,"Décision, Complexité, Risques",https://www.classcentral.com/course/france-universite-numerique-decision-complexite-risques-10923
Social Sciences Courses,Global Public Health,https://www.classcentral.com/course/independent-global-public-health-8504
Social Sciences Courses,Chayn. Strumenti attivi contro la violenza di genere,https://www.classcentral.com/course/emma-chayn-strumenti-attivi-contro-la-violenza-di-genere-6902
Social Sciences Courses,Ancient Egypt,https://www.classcentral.com/course/ancientegypt-3597
Social Sciences Courses,EU budget and funding for regions and cities,https://www.classcentral.com/course/france-universite-numerique-eu-budget-and-funding-for-regions-and-cities-10963
Social Sciences Courses,The Mind is Flat: the Shocking Shallowness of Human Psychology,https://www.classcentral.com/course/the-mind-is-flat-1260
Social Sciences Courses,Le droit des contrats de travail en France,https://www.classcentral.com/course/france-universite-numerique-le-droit-des-contrats-de-travail-en-france-1880
Social Sciences Courses,Identifying the Dead: Forensic Science and Human Identification,https://www.classcentral.com/course/futurelearn-identifying-the-dead-forensic-science-and-human-identification-3653
Social Sciences Courses,La démocratie participative,https://www.classcentral.com/course/france-universite-numerique-la-democratie-participative-10925
Social Sciences Courses,Terrorismes,https://www.classcentral.com/course/france-universite-numerique-terrorismes-4491
Social Sciences Courses,Aspects juridiques de la création d'entreprises innovantes,https://www.classcentral.com/course/france-universite-numerique-aspects-juridiques-de-la-creation-d-entreprises-innovantes-10933
Social Sciences Courses,Strategy: An Introduction to Game Theory,https://www.classcentral.com/course/swayam-strategy-an-introduction-to-game-theory-5306
Social Sciences Courses,Migrations internationales : un enjeu mondial,https://www.classcentral.com/course/france-universite-numerique-migrations-internationales-un-enjeu-mondial-10937
Social Sciences Courses,Infrastructure Economics,https://www.classcentral.com/course/swayam-infrastructure-economics-3972
Social Sciences Courses,Foundations of IP Strategy,https://www.classcentral.com/course/desire2learn-foundations-of-ip-strategy-6979
Social Sciences Courses,"Le développement durable, un levier de croissance",https://www.classcentral.com/course/france-universite-numerique-le-developpement-durable-un-levier-de-croissance-5812
Social Sciences Courses,"Foreign Exchange Markets - Instruments, Risks and Derivatives",https://www.classcentral.com/course/edx-foreign-exchange-markets-instruments-risks-and-derivatives-7867
Social Sciences Courses,Géopolitique de la Chine contemporaine,https://www.classcentral.com/course/france-universite-numerique-geopolitique-de-la-chine-contemporaine-5828
Social Sciences Courses,Disability and a Good Life: Working with Disability,https://www.classcentral.com/course/working-with-disability-5896
Social Sciences Courses,International migrations :a global issue,https://www.classcentral.com/course/france-universite-numerique-international-migrations-a-global-issue-10940
Social Sciences Courses,Qualitative Research Methods,https://www.classcentral.com/course/swayam-qualitative-research-methods-7966
Computer Science Courses,Network Security for Industry Professionals,https://www.classcentral.com/course/futurelearn-network-security-for-industry-professionals-8093
Computer Science Courses,Cyber Security: Protecting Yourself and Your Data,https://www.classcentral.com/course/edx-cyber-security-protecting-yourself-and-your-data-8054
Computer Science Courses,Machine Learning Capstone: An Intelligent Application with Deep Learning,https://www.classcentral.com/course/ml-capstone-5098
Computer Science Courses,GitHub & Collaboration,https://www.classcentral.com/course/udacity-github-collaboration-8542
Computer Science Courses,Google Cloud Platform for AWS Professionals,https://www.classcentral.com/course/gcp-for-aws-8562
Computer Science Courses,Understanding Information and Technology Today,https://www.classcentral.com/course/information-and-technology-8388
Computer Science Courses,Modeling Discrete Optimization,https://www.classcentral.com/course/modelingoptimization-3692
Computer Science Courses,Learning From Data (introductory Machine Learning course),https://www.classcentral.com/course/edx-learning-from-data-introductory-machine-learning-course-1240
Computer Science Courses,Functional Programming in Erlang,https://www.classcentral.com/course/functional-programming-erlang-7642
Computer Science Courses,Designing Highly Scalable Web Apps on Google Cloud Platform,https://www.classcentral.com/course/gcp-scalable-web-apps-7781
Computer Science Courses,"Computing, Storage and Security with Google Cloud Platform",https://www.classcentral.com/course/gcp-security-7783
Computer Science Courses,Configuration Management on Google Cloud Platform,https://www.classcentral.com/course/gcp-configuration-management-7786
Computer Science Courses,Computational Linear Algebra,https://www.classcentral.com/course/independent-computational-linear-algebra-8912
Computer Science Courses,Concurrent Programming in Erlang,https://www.classcentral.com/course/concurrent-programming-erlang-8080
Computer Science Courses,So You Want to Become a Biomedical Engineer,https://www.classcentral.com/course/edx-so-you-want-to-become-a-biomedical-engineer-6500
Computer Science Courses,Architettura degli elaboratori,https://www.classcentral.com/course/emma-architettura-degli-elaboratori-9323
Computer Science Courses,Introduction to Logic,https://www.classcentral.com/course/stanford-openedx-introduction-to-logic-7078
Computer Science Courses,TV Whitespaces for Museums and Archives,https://www.classcentral.com/course/canvas-network-tv-whitespaces-for-museums-and-archives-9414
Computer Science Courses,Developing Microsoft Azure Solutions,https://www.classcentral.com/course/edx-developing-microsoft-azure-solutions-7481
Computer Science Courses,Fundamentals of Computer Architecture,https://www.classcentral.com/course/computer-architecture-fundamentals-7501
Computer Science Courses,Systèmes embarqués et objets connectés - Démarche de conception,https://www.classcentral.com/course/france-universite-numerique-systemes-embarques-et-objets-connectes-demarche-de-conception-10990
Computer Science Courses,Reliable Distributed Algorithms - Part 1,https://www.classcentral.com/course/edx-reliable-distributed-algorithms-part-1-6604
Computer Science Courses,The Internet of Things,https://www.classcentral.com/course/futurelearn-the-internet-of-things-3820
Computer Science Courses,Ciberseguridad: ataques y contramedidas,https://www.classcentral.com/course/independent-ciberseguridad-ataques-y-contramedidas-11662
Computer Science Courses,Introduction to Reinforcement Learning,https://www.classcentral.com/course/introduction-to-reinforcement-learning-9607
Computer Science Courses,"Green transport. Vehículos verdes, conectados y automatizados",https://www.classcentral.com/course/open-education-by-blackboard-green-transport-vehiculos-verdes-conectados-y-automatizados-9015
Computer Science Courses,Introduction to Modern Application Development,https://www.classcentral.com/course/swayam-introduction-to-modern-application-development-7908
